asset_id,github_asset_url,old_filename,upload_filename,youtube_url,reference_paths
2bc02261-21ff-460b-8853-dbc249121fb1,https://github.com/user-attachments/assets/2bc02261-21ff-460b-8853-dbc249121fb1,400398049-f6dd6394-dbab-491a-b832-e931eed99509.webm,asset_2bc02261-21ff-460b-8853-dbc249121fb1.webm,https://www.youtube.com/watch?v=wb52lpfk_qI,2 🏔️ Landscape/1 💼 Business landscape/05 💳 Payments landscape/09 📺 🇵🇹 Portugal's MBWay.md
2cd6eb95-3af6-48b0-988e-e62d3c19bd18,https://github.com/user-attachments/assets/2cd6eb95-3af6-48b0-988e-e62d3c19bd18,415686513-b3273b95-12a7-4858-9223-7479c4fc1d31.webm,asset_2cd6eb95-3af6-48b0-988e-e62d3c19bd18.webm,https://www.youtube.com/watch?v=3RrCxrny-1I,2 🏔️ Landscape/3 🌳 Ambient landscape/05 🧠 Brain Interfaces/05 📺 Neuralink.md
2d8727d0-cb4b-46f8-854e-58ff6cd8ad96,https://github.com/user-attachments/assets/2d8727d0-cb4b-46f8-854e-58ff6cd8ad96,380451349-5c63e8d4-8144-488f-b7a1-da73edf5852c.webm,asset_2d8727d0-cb4b-46f8-854e-58ff6cd8ad96.webm,https://www.youtube.com/watch?v=B024SMFGg-Q,2 🏔️ Landscape/1 💼 Business landscape/05 💳 Payments landscape/10 📺 🇺🇸 Apple vs Banks.md
2feccbdd-6205-4fd1-8af9-831274a89455,https://github.com/user-attachments/assets/2feccbdd-6205-4fd1-8af9-831274a89455,404082654-3c0c6fe2-20cc-4825-b64f-6a3e59fcaf70.webm,asset_2feccbdd-6205-4fd1-8af9-831274a89455.webm,https://www.youtube.com/watch?v=YiXcYwJFs18,2 🏔️ Landscape/1 💼 Business landscape/04 👀 Advertising landscape/14 📺 Apple's ATT.md
315ee2f5-fa9a-4810-9485-d65aabb8e3e9,https://github.com/user-attachments/assets/315ee2f5-fa9a-4810-9485-d65aabb8e3e9,404706890-e646c02d-1e73-4f72-b891-feef8d472f62.webm,asset_315ee2f5-fa9a-4810-9485-d65aabb8e3e9.webm,https://www.youtube.com/watch?v=jXcE8c8zDdU,2 🏔️ Landscape/3 🌳 Ambient landscape/01 🏡 Smart Homes/11 📺 Air charge cost.md
31f46302-bb46-4cff-8514-0954b2cd607e,https://github.com/user-attachments/assets/31f46302-bb46-4cff-8514-0954b2cd607e,400395244-49df5b82-b347-4a12-8892-7138996b5499.webm,asset_31f46302-bb46-4cff-8514-0954b2cd607e.webm,https://www.youtube.com/watch?v=KP2NdLKMIas,2 🏔️ Landscape/2 🧑‍🦰 User landscape/04 🆔 Digital ID landscape/08 📺 🇪🇺 EU's DID Wallet.md
32ca1990-12d7-4a84-800c-ef4498307e6f,https://github.com/user-attachments/assets/32ca1990-12d7-4a84-800c-ef4498307e6f,406619847-e9874d89-b7b3-4031-8329-b6e621ca4547.webm,asset_32ca1990-12d7-4a84-800c-ef4498307e6f.webm,https://www.youtube.com/watch?v=bP564EfVuTU,2 🏔️ Landscape/1 💼 Business landscape/11 🔆 Scanning landscape/17 📺 Apple's App Clips.md
33dcf5c1-f120-491f-b8ea-4a0f5eb6ce69,https://github.com/user-attachments/assets/33dcf5c1-f120-491f-b8ea-4a0f5eb6ce69,100mb-380800691-8788247c-f23a-4950-becd-77478f489726.webm,asset_33dcf5c1-f120-491f-b8ea-4a0f5eb6ce69.webm,https://www.youtube.com/watch?v=58dfDzz8RUA,2 🏔️ Landscape/1 💼 Business landscape/06 📂 App pay landscape/04 📺 🇺🇸 PayPal.md
346cdc1e-08b4-4d26-8557-a74e181ccade,https://github.com/user-attachments/assets/346cdc1e-08b4-4d26-8557-a74e181ccade,404474550-4d7ae82e-e28a-4f93-a7c8-328d74a6c92a.webm,asset_346cdc1e-08b4-4d26-8557-a74e181ccade.webm,https://www.youtube.com/watch?v=qaiboKz37uM,2 🏔️ Landscape/2 🧑‍🦰 User landscape/07 🧑‍💻 Unsupervised ID landscape/09 📺 Amazon liveness.md
34affe7f-78a3-40ae-84e0-3aedeb2ffa31,https://github.com/user-attachments/assets/34affe7f-78a3-40ae-84e0-3aedeb2ffa31,403617428-5faa161f-6c6e-4f9d-8a54-cf9708399bc5.webm,asset_34affe7f-78a3-40ae-84e0-3aedeb2ffa31.webm,https://www.youtube.com/watch?v=M9xOOYj3l54,2 🏔️ Landscape/2 🧑‍🦰 User landscape/02 🧢 Personalization landscape/06 📺 SSI form auto filling.md
3523db1f-fdea-479e-85ed-62005f11fd82,https://github.com/user-attachments/assets/3523db1f-fdea-479e-85ed-62005f11fd82,400157122-1a7a657d-4b89-4369-aa15-6e91eb50dd89.webm,asset_3523db1f-fdea-479e-85ed-62005f11fd82.webm,https://www.youtube.com/watch?v=QmnyTI4o67o,2 🏔️ Landscape/2 🧑‍🦰 User landscape/07 🧑‍💻 Unsupervised ID landscape/01 📺 Uber remote ID.md
355c983e-ba74-44c5-86be-101c04a5108b,https://github.com/user-attachments/assets/355c983e-ba74-44c5-86be-101c04a5108b,403178531-146a1296-7052-45bc-8e39-402a024775b0.webm,asset_355c983e-ba74-44c5-86be-101c04a5108b.webm,https://www.youtube.com/watch?v=CyN-Pb7p4LI,2 🏔️ Landscape/1 💼 Business landscape/10 💬 Chatting landscape/02 📺 Tencent chats.md
377829d6-4ad5-4c70-8ebc-f8807600788d,https://github.com/user-attachments/assets/377829d6-4ad5-4c70-8ebc-f8807600788d,420088828-7e9967f7-818b-4ddf-a2d7-f76626c5e279.webm,asset_377829d6-4ad5-4c70-8ebc-f8807600788d.webm,https://www.youtube.com/watch?v=HMsse1OYuKU,2 🏔️ Landscape/2 🧑‍🦰 User landscape/10 🤖 Agentic AI landscape/12 📺 Amazon Alexa+.md
38a799d2-1e24-439d-9ef3-a37cdcfcd8dc,https://github.com/user-attachments/assets/38a799d2-1e24-439d-9ef3-a37cdcfcd8dc,403586468-8c5826aa-2c07-4f03-81f7-a5052be51783.webm,asset_38a799d2-1e24-439d-9ef3-a37cdcfcd8dc.webm,https://www.youtube.com/watch?v=4m2Km80P6fs,2 🏔️ Landscape/1 💼 Business landscape/02 🏳️ Sovereignty landscape/10 📺 Sovereignty @ AWS.md
39084f14-e65b-4fa1-a472-4baa73af7a01,https://github.com/user-attachments/assets/39084f14-e65b-4fa1-a472-4baa73af7a01,00 🔆 Scanning index__39084f14-e65b-4fa1-a472-4baa73af7a01.webm,asset_39084f14-e65b-4fa1-a472-4baa73af7a01.webm,https://www.youtube.com/watch?v=sw7kYeHVhn0,2 🏔️ Landscape/1 💼 Business landscape/11 🔆 Scanning landscape/00 🔆 Scanning index.md
3e00e27c-3229-4954-8fe6-7fcd262e8949,https://github.com/user-attachments/assets/3e00e27c-3229-4954-8fe6-7fcd262e8949,405773691-c72047cc-3631-4d6e-b795-60287c3a2edd.webm,asset_3e00e27c-3229-4954-8fe6-7fcd262e8949.webm,https://www.youtube.com/watch?v=OjIyG_UR-io,2 🏔️ Landscape/3 🌳 Ambient landscape/02 🔑 Smart Keys/01 📺 Metal keys.md
3e3d130f-3b17-4cc3-bd0e-ab16f2739092,https://github.com/user-attachments/assets/3e3d130f-3b17-4cc3-bd0e-ab16f2739092,100mb-379530460-eabc4b8d-43ae-44b5-aff7-7e069f687f13.webm,asset_3e3d130f-3b17-4cc3-bd0e-ab16f2739092.webm,https://www.youtube.com/watch?v=CrTQduoQU-s,2 🏔️ Landscape/2 🧑‍🦰 User landscape/06 👮 Supervised ID landscape/11 📺 Sam Altman's World.md
3e9bf01b-152d-4bd8-8a4e-ba01bead5445,https://github.com/user-attachments/assets/3e9bf01b-152d-4bd8-8a4e-ba01bead5445,420087427-20cb7b73-73a3-4896-953c-dea231ead2a3.webm,asset_3e9bf01b-152d-4bd8-8a4e-ba01bead5445.webm,https://www.youtube.com/watch?v=csMHyKFEsyA,2 🏔️ Landscape/1 💼 Business landscape/04 👀 Advertising landscape/15 📺 Apple's Hide my email.md
3ee1db85-add0-45c4-bea4-48b2b845e665,https://github.com/user-attachments/assets/3ee1db85-add0-45c4-bea4-48b2b845e665,403153498-35b61be0-064c-453a-93e5-e5084e307319.webm,asset_3ee1db85-add0-45c4-bea4-48b2b845e665.webm,https://www.youtube.com/watch?v=7L50JYT0V_c,2 🏔️ Landscape/1 💼 Business landscape/01 🕵 Profiling landscape/12 📺 🇺🇸 Driver's points.md
40a09101-d541-4c2d-aef5-1ed5ed1dbfa6,https://github.com/user-attachments/assets/40a09101-d541-4c2d-aef5-1ed5ed1dbfa6,415686646-2f9891f9-5507-47d2-80ea-67aa31c507a2.webm,asset_40a09101-d541-4c2d-aef5-1ed5ed1dbfa6.webm,https://www.youtube.com/watch?v=5YRr_ay26gU,2 🏔️ Landscape/3 🌳 Ambient landscape/04 😎 Smart glasses/01 📺 🇺🇸 US.md
40e4f7ab-94f0-4ef5-a73b-ba4def479b45,https://github.com/user-attachments/assets/40e4f7ab-94f0-4ef5-a73b-ba4def479b45,420088700-28c4b740-3953-42bf-90bb-67612cb26417.webm,asset_40e4f7ab-94f0-4ef5-a73b-ba4def479b45.webm,https://www.youtube.com/watch?v=FLCSo5UKN-A,2 🏔️ Landscape/2 🧑‍🦰 User landscape/08 🔐 Passwordless ID landscape/09 📺 PKI certificates.md
412f48d2-e12e-4e85-a421-3aa54d0f06bd,https://github.com/user-attachments/assets/412f48d2-e12e-4e85-a421-3aa54d0f06bd,387423652-f049b393-ed8d-4ecc-8f6e-6e15732f436b.webm,asset_412f48d2-e12e-4e85-a421-3aa54d0f06bd.webm,https://www.youtube.com/watch?v=5qGT-ZX7b6A,2 🏔️ Landscape/3 🌳 Ambient landscape/01 🏡 Smart Homes/01 📺 Amazon's vision.md
4370925b-4d62-47f2-857b-671de40a138b,https://github.com/user-attachments/assets/4370925b-4d62-47f2-857b-671de40a138b,406753389-13596c12-b73e-47f2-a226-4df19723400e.webm,asset_4370925b-4d62-47f2-857b-671de40a138b.webm,https://www.youtube.com/watch?v=Lbe1FH1mE6Y,2 🏔️ Landscape/3 🌳 Ambient landscape/03 ❤️ Smart Health/08 📺 Wearables' data.md
43c424e3-b874-4498-8258-234e4b047321,https://github.com/user-attachments/assets/43c424e3-b874-4498-8258-234e4b047321,403083505-8adfd7c0-7671-4f1d-a3a2-af2fc246df38.webm,asset_43c424e3-b874-4498-8258-234e4b047321.webm,https://www.youtube.com/watch?v=rEiXUlHG6pc,2 🏔️ Landscape/1 💼 Business landscape/03 🔎 Searching landscape/08 📺 OpenAI vs Google.md
43fe3190-1a95-4736-bb31-ef2c7566036f,https://github.com/user-attachments/assets/43fe3190-1a95-4736-bb31-ef2c7566036f,404598376-4c1943c1-1f94-40aa-9318-81ab690132c5.webm,asset_43fe3190-1a95-4736-bb31-ef2c7566036f.webm,https://www.youtube.com/watch?v=KnfYavvg66A,2 🏔️ Landscape/2 🧑‍🦰 User landscape/09 🔏 Signatures landscape/04 📺 Docusign EU regulation.md
451d1a04-9cf7-43b2-ab47-01c484809f5e,https://github.com/user-attachments/assets/451d1a04-9cf7-43b2-ab47-01c484809f5e,406619625-b97aa099-046d-46fc-a85f-4de851ef42b6.webm,asset_451d1a04-9cf7-43b2-ab47-01c484809f5e.webm,https://www.youtube.com/watch?v=IOkHzIAiNeM,2 🏔️ Landscape/1 💼 Business landscape/11 🔆 Scanning landscape/06 📺 QR phishing.md
4617a897-0b61-433c-aa8b-bf35032d1ada,https://github.com/user-attachments/assets/4617a897-0b61-433c-aa8b-bf35032d1ada,400533357-c82e2933-d3ad-4e7b-aeb3-0c4f8a7d3ad5.webm,asset_4617a897-0b61-433c-aa8b-bf35032d1ada.webm,https://www.youtube.com/watch?v=LK8frlieviE,2 🏔️ Landscape/1 💼 Business landscape/08 🗓️ Subscriptions landscape/03 📺 Amazon RxPass.md
47141cbc-3d80-4094-b780-8a3b6e1d6ec2,https://github.com/user-attachments/assets/47141cbc-3d80-4094-b780-8a3b6e1d6ec2,400438946-1ec4a114-723c-4c6c-a518-b7243017b060.webm,asset_47141cbc-3d80-4094-b780-8a3b6e1d6ec2.webm,https://www.youtube.com/watch?v=JT1ygaEoVHA,2 🏔️ Landscape/1 💼 Business landscape/06 📂 App pay landscape/10 📺 🇮🇳 Amazon Pay.md
48925ddf-b8e7-4e47-8909-b1a5eabd5653,https://github.com/user-attachments/assets/48925ddf-b8e7-4e47-8909-b1a5eabd5653,406619780-447c855f-50c8-40a4-830c-e059b64eef3c.webm,asset_48925ddf-b8e7-4e47-8909-b1a5eabd5653.webm,https://www.youtube.com/watch?v=Xzjv5AdOwCk,2 🏔️ Landscape/3 🌳 Ambient landscape/02 🔑 Smart Keys/10 📺 Apple Key + BMW.md
49075396-fcc6-4d3f-b514-e9dc4d2aaa88,https://github.com/user-attachments/assets/49075396-fcc6-4d3f-b514-e9dc4d2aaa88,100mb-400434120-a092207a-7adf-45a5-9e54-db60f710e733.webm,asset_49075396-fcc6-4d3f-b514-e9dc4d2aaa88.webm,https://www.youtube.com/watch?v=Ff8Scw5FHgk,2 🏔️ Landscape/1 💼 Business landscape/06 📂 App pay landscape/16 📺 🇧🇷 Nubank.md
4aa0e6a3-b26e-45fa-a1c2-9a7a1781357b,https://github.com/user-attachments/assets/4aa0e6a3-b26e-45fa-a1c2-9a7a1781357b,380792458-a04024df-05a8-42d7-b3fc-2667a1572dc1.webm,asset_4aa0e6a3-b26e-45fa-a1c2-9a7a1781357b.webm,https://www.youtube.com/watch?v=N9Cq5FVl-yo,2 🏔️ Landscape/2 🧑‍🦰 User landscape/05 📂 ID Wallets landscape/06 📺 Google Wallet.md
4b165a8b-e8da-4e06-8535-3f90f09e6a4d,https://github.com/user-attachments/assets/4b165a8b-e8da-4e06-8535-3f90f09e6a4d,420088568-e30dc024-755a-44fc-86a9-8718d7fd9254.webm,asset_4b165a8b-e8da-4e06-8535-3f90f09e6a4d.webm,https://www.youtube.com/watch?v=fw2Ah-RDBZE,2 🏔️ Landscape/2 🧑‍🦰 User landscape/03 🛂 Travel ID landscape/10 📺 W3C VC Ledgers.md
4b428514-5bca-4512-a1e8-42923db9ea6e,https://github.com/user-attachments/assets/4b428514-5bca-4512-a1e8-42923db9ea6e,387428638-ebbbb1a0-fbb2-483e-8ac2-5a1fac5ed2ca.webm,asset_4b428514-5bca-4512-a1e8-42923db9ea6e.webm,https://www.youtube.com/watch?v=V8IOuYCpCqk,2 🏔️ Landscape/3 🌳 Ambient landscape/01 🏡 Smart Homes/15 📺 Matter benefits.md
4b996900-170a-4057-be28-1f044d93ac96,https://github.com/user-attachments/assets/4b996900-170a-4057-be28-1f044d93ac96,402853753-95fa2ebf-6508-451c-8add-0d441f8e7ede.webm,asset_4b996900-170a-4057-be28-1f044d93ac96.webm,https://www.youtube.com/watch?v=PKiovl7LNJk,2 🏔️ Landscape/1 💼 Business landscape/01 🕵 Profiling landscape/02 📺 Social media.md
4bc79387-c662-4deb-86ab-59b7f47626b2,https://github.com/user-attachments/assets/4bc79387-c662-4deb-86ab-59b7f47626b2,406619717-ef12db1c-de3c-4179-92d9-71569aed118e.webm,asset_4bc79387-c662-4deb-86ab-59b7f47626b2.webm,https://www.youtube.com/watch?v=XDW-c9mGnHw,2 🏔️ Landscape/1 💼 Business landscape/11 🔆 Scanning landscape/07 📺 QR scanner.md
4bdc9fde-7b64-4255-9953-b73e971ead52,https://github.com/user-attachments/assets/4bdc9fde-7b64-4255-9953-b73e971ead52,404704381-43cb1d45-77f0-4e04-a227-83187699050b.webm,asset_4bdc9fde-7b64-4255-9953-b73e971ead52.webm,https://www.youtube.com/watch?v=-TwrGVrscu0,2 🏔️ Landscape/1 💼 Business landscape/11 🔆 Scanning landscape/03 📺 QR codes.md
4c8ebc1a-0008-4400-b4fe-5cd371f88392,https://github.com/user-attachments/assets/4c8ebc1a-0008-4400-b4fe-5cd371f88392,400034700-04c7814c-c575-48d9-afbb-8c73759e1a84.webm,asset_4c8ebc1a-0008-4400-b4fe-5cd371f88392.webm,https://www.youtube.com/watch?v=CamY7ORlrg8,2 🏔️ Landscape/2 🧑‍🦰 User landscape/04 🆔 Digital ID landscape/04 📺 Visa on DID.md
4d8de4ff-4371-4117-9273-c844a1ef5725,https://github.com/user-attachments/assets/4d8de4ff-4371-4117-9273-c844a1ef5725,379501438-ec93d658-dc55-4939-b405-4c4407dc4344.webm,asset_4d8de4ff-4371-4117-9273-c844a1ef5725.webm,https://www.youtube.com/watch?v=PHhDYf6kRQs,2 🏔️ Landscape/2 🧑‍🦰 User landscape/03 🛂 Travel ID landscape/01 📺 SITA's digital ID.md
4db44124-1f5d-4c8f-9e31-511cb0d58d8c,https://github.com/user-attachments/assets/4db44124-1f5d-4c8f-9e31-511cb0d58d8c,403617579-ab8688a7-feb7-42f3-9570-e628508acf50.webm,asset_4db44124-1f5d-4c8f-9e31-511cb0d58d8c.webm,https://www.youtube.com/watch?v=5J9USIujIQs,2 🏔️ Landscape/2 🧑‍🦰 User landscape/02 🧢 Personalization landscape/07 📺 SSI selective disclosure.md
4f23359e-7b95-4837-a04c-cc0ea0f4e1eb,https://github.com/user-attachments/assets/4f23359e-7b95-4837-a04c-cc0ea0f4e1eb,07 📺 Top smart locks__4f23359e-7b95-4837-a04c-cc0ea0f4e1eb.webm,asset_4f23359e-7b95-4837-a04c-cc0ea0f4e1eb.webm,https://www.youtube.com/watch?v=O6NlZYepFWs,2 🏔️ Landscape/3 🌳 Ambient landscape/02 🔑 Smart Keys/07 📺 Top smart locks.md
4fbe0c43-695f-4532-87fa-d09ab4db9b60,https://github.com/user-attachments/assets/4fbe0c43-695f-4532-87fa-d09ab4db9b60,fetX12f3Z-I.webm,asset_4fbe0c43-695f-4532-87fa-d09ab4db9b60.webm,https://www.youtube.com/watch?v=A_lV2-nSdY0,2 🏔️ Landscape/2 🧑‍🦰 User landscape/07 🧑‍💻 Unsupervised ID landscape/11 📺 IBM MFA.md
4fc658a7-475e-4b58-8103-2e58f4f2be37,https://github.com/user-attachments/assets/4fc658a7-475e-4b58-8103-2e58f4f2be37,379515367-69bdf80a-2b2d-4c5b-a0f7-b584eb80cc21.webm,asset_4fc658a7-475e-4b58-8103-2e58f4f2be37.webm,https://www.youtube.com/watch?v=XzcLql4GVEg,2 🏔️ Landscape/2 🧑‍🦰 User landscape/05 📂 ID Wallets landscape/01 📺 EU Wallet.md
4fcaf1ab-9681-4440-9814-df6e2a27a5cb,https://github.com/user-attachments/assets/4fcaf1ab-9681-4440-9814-df6e2a27a5cb,404688552-71106733-c6c1-468d-abea-dddd6f71f10b.webm,asset_4fcaf1ab-9681-4440-9814-df6e2a27a5cb.webm,https://www.youtube.com/watch?v=fnHUinSk3iA,2 🏔️ Landscape/3 🌳 Ambient landscape/01 🏡 Smart Homes/03 📺 Gartner's vision.md
50518e79-56e0-4edc-93f4-2656500eea74,https://github.com/user-attachments/assets/50518e79-56e0-4edc-93f4-2656500eea74,07 📺 Top smart locks__50518e79-56e0-4edc-93f4-2656500eea74.webm,asset_50518e79-56e0-4edc-93f4-2656500eea74.webm,https://www.youtube.com/watch?v=hLTNe4oI5NI,2 🏔️ Landscape/3 🌳 Ambient landscape/02 🔑 Smart Keys/07 📺 Top smart locks.md
51658d6d-92c6-4be1-9c35-58a5a88b6ec0,https://github.com/user-attachments/assets/51658d6d-92c6-4be1-9c35-58a5a88b6ec0,415687017-fba9db44-c3da-4278-8f49-a1ea94c24bf3.webm,asset_51658d6d-92c6-4be1-9c35-58a5a88b6ec0.webm,https://www.youtube.com/watch?v=oinUVGtGaOA,2 🏔️ Landscape/3 🌳 Ambient landscape/05 🧠 Brain Interfaces/06 📺 Synchron.md
51d0245a-4e03-4c7c-be8f-011152547ea0,https://github.com/user-attachments/assets/51d0245a-4e03-4c7c-be8f-011152547ea0,406753363-66663b44-b5e4-45e0-8b6b-80b5567abf5d.webm,asset_51d0245a-4e03-4c7c-be8f-011152547ea0.webm,https://www.youtube.com/watch?v=nJmrTsjuOAw,2 🏔️ Landscape/3 🌳 Ambient landscape/03 ❤️ Smart Health/05 📺 Apple Watch.md
564549bb-58c0-4dca-8e76-4bb0d359f8c7,https://github.com/user-attachments/assets/564549bb-58c0-4dca-8e76-4bb0d359f8c7,400165310-d2faf70d-c18a-4299-97aa-7097c8bbd7fb.webm,asset_564549bb-58c0-4dca-8e76-4bb0d359f8c7.webm,https://www.youtube.com/watch?v=-zbJwx8KoRA,2 🏔️ Landscape/2 🧑‍🦰 User landscape/06 👮 Supervised ID landscape/01 📺 Difference.md
5739e7ea-6216-4138-bb7f-053f3c75fdfb,https://github.com/user-attachments/assets/5739e7ea-6216-4138-bb7f-053f3c75fdfb,400046372-4dc89145-c4dc-4fe5-97a9-80e6df1a8425.webm,asset_5739e7ea-6216-4138-bb7f-053f3c75fdfb.webm,https://www.youtube.com/watch?v=wbOTzntGtfA,2 🏔️ Landscape/2 🧑‍🦰 User landscape/04 🆔 Digital ID landscape/10 📺 🇸🇬 Singapore's DID.md
581a4741-43bb-4889-b3a5-0ed33c0b933b,https://github.com/user-attachments/assets/581a4741-43bb-4889-b3a5-0ed33c0b933b,387421807-551a9b9a-6c51-41f8-b71a-93820cb9c8cb.webm,asset_581a4741-43bb-4889-b3a5-0ed33c0b933b.webm,https://www.youtube.com/watch?v=7DlA9OuYZD0,2 🏔️ Landscape/1 💼 Business landscape/06 📂 App pay landscape/11 📺 🇬🇧 Curve.md
5975a987-d6d6-4d48-88e7-49086c8558d2,https://github.com/user-attachments/assets/5975a987-d6d6-4d48-88e7-49086c8558d2,380331237-13eb979a-cc3f-4e2c-8ad4-73fdf2705ea6.webm,asset_5975a987-d6d6-4d48-88e7-49086c8558d2.webm,https://www.youtube.com/watch?v=KukyME61ECs,2 🏔️ Landscape/1 💼 Business landscape/04 👀 Advertising landscape/01 📺 Google Search ads.md
5a81ddd6-360b-4b76-83a8-5f9146c9bbea,https://github.com/user-attachments/assets/5a81ddd6-360b-4b76-83a8-5f9146c9bbea,400162938-870afc94-5108-4b0e-a1ed-468bc27a972b.webm,asset_5a81ddd6-360b-4b76-83a8-5f9146c9bbea.webm,https://www.youtube.com/watch?v=OpgaAHK9hhc,2 🏔️ Landscape/2 🧑‍🦰 User landscape/07 🧑‍💻 Unsupervised ID landscape/02 📺 🇬🇧 Al Rayan Bank UK.md
5ba6c915-b198-41d6-b7fb-60cbe016ee4b,https://github.com/user-attachments/assets/5ba6c915-b198-41d6-b7fb-60cbe016ee4b,404870623-242b9344-9112-4bba-9bee-75ca8b496033.webm,asset_5ba6c915-b198-41d6-b7fb-60cbe016ee4b.webm,https://www.youtube.com/watch?v=tbI_XwyYPBM,2 🏔️ Landscape/3 🌳 Ambient landscape/01 🏡 Smart Homes/12 📺 Air charge security.md
5bce99cb-b64c-4513-8316-895016fd70cd,https://github.com/user-attachments/assets/5bce99cb-b64c-4513-8316-895016fd70cd,379523848-5d329da5-0956-4bbe-b084-f3d249406aac.webm,asset_5bce99cb-b64c-4513-8316-895016fd70cd.webm,https://www.youtube.com/watch?v=mysT7GNBS_g,2 🏔️ Landscape/2 🧑‍🦰 User landscape/06 👮 Supervised ID landscape/09 📺 Amazon One.md
5c54662a-521e-4887-a03a-a40451523fb1,https://github.com/user-attachments/assets/5c54662a-521e-4887-a03a-a40451523fb1,406619650-648188c6-809b-4a97-9601-37785577c5d8.webm,asset_5c54662a-521e-4887-a03a-a40451523fb1.webm,https://www.youtube.com/watch?v=cVteUrcua60,2 🏔️ Landscape/1 💼 Business landscape/11 🔆 Scanning landscape/18 📺 App Clip Codes.md
5c7ba5ba-cb08-499a-8249-aa506a78b0ea,https://github.com/user-attachments/assets/5c7ba5ba-cb08-499a-8249-aa506a78b0ea,387417469-38915ef4-f532-4ae0-93e6-d4360227b201.webm,asset_5c7ba5ba-cb08-499a-8249-aa506a78b0ea.webm,https://www.youtube.com/watch?v=VqYx-leunpA,2 🏔️ Landscape/2 🧑‍🦰 User landscape/10 🤖 Agentic AI landscape/10 📺 Microsoft agents.md
5d0906da-8d5c-4160-870e-3c7834c2c470,https://github.com/user-attachments/assets/5d0906da-8d5c-4160-870e-3c7834c2c470,403459273-e709e06f-234a-4e01-adb8-d1ffcd5f3f2b.webm,asset_5d0906da-8d5c-4160-870e-3c7834c2c470.webm,https://www.youtube.com/watch?v=AnFA35RGDIM,2 🏔️ Landscape/1 💼 Business landscape/02 🏳️ Sovereignty landscape/07 📺 🇪🇺 Europe's GDPR.md
